canonicalsmiles,anode_limit,type,R,product,comment,molwt,capacity,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxEStateIndex,MinEStateIndex,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,InertialShapeFactor,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,H_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,Si_ratio,Se_ratio,P_ratio,idx
[Na+].[Na+].[O-][N-]c1ccc(F)cc1,1.0921569127318351,,,,1,171.08200000000002,313.31629147296485,11.0,11.0,5.0,1.0,1.0,171.082,167.04999999999998,37.16,-3.663299999999998,32.786,48.0,1.0,-0.9796601708926908,1.0909090909090908,1.5454545454545454,1.9090909090909092,12.079297052154194,-0.3588888888888888,0.5961976849845876,0.9871969605574923,0.15950599069015917,0.8785343537402429,96.95938451240731,534.0373100915441,607.8729964490875,1.9028110153234434,0.03977399210278623,0.009060849119022845,0.15335858076058706,1.0,8.0,1.0,-0.8232690509461132,0.39999999999999997,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,76
[Na+].[Na+].[O-][N-]c1ccc(C(F)(F)F)cc1,1.4182253184460856,,,,1,221.089,242.44886800237813,14.0,14.0,7.0,1.0,1.0,221.08899999999997,217.05699999999996,37.16,-2.783599999999998,37.83000000000001,66.0,1.0,-0.9796601839985148,1.0,1.4285714285714286,1.7142857142857142,11.91479544595616,-4.359708049886621,0.5598774252545641,0.9838713611826351,0.17887745706105246,0.9384752557376765,202.6300844620285,1063.0927086063436,1132.7871482031917,2.3290145190011735,0.11566273585778021,0.004631470485882073,0.28179468010814746,0.8571428571428571,8.0,1.0,-0.8232713224196504,0.38888888888888895,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,77
O=[N+]([O-])c1ccc([N-][O-])cc1.[Na+].[Na+].[Na+],1.9850690949343772,,,,1,221.07900000000006,363.6897519287976,14.0,14.0,8.0,2.0,3.0,221.07900000000004,217.04700000000003,80.3,-6.8902,39.48240000000001,58.0,1.0,-0.9796601492905053,1.0714285714285714,1.5,1.7857142857142858,10.097373393801966,-0.5331519274376415,0.6488715390226648,0.9908080201193243,0.13527552353336025,0.8686185019576076,137.6032111189173,883.5648311292205,1017.2070122129892,2.1471051040632325,0.004872709647191886,0.006312487149787106,0.05558778338316003,1.0,8.0,1.0,-0.823265292359755,0.33333333333333337,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,78
[Na+].[Na+].[O-][N-]c1ccc2ccccc2c1,1.211083341451607,,,,1,203.15200000000004,263.85552580224544,14.0,14.0,4.0,1.0,1.0,203.15200000000002,196.09599999999998,37.16,-2.649199999999998,50.334000000000024,60.0,1.0,-0.9796599824308588,0.8571428571428571,1.5,2.142857142857143,10.200169595616025,0.0,0.499260096370476,0.9773974548281805,0.21141006431907358,0.7931645902415344,210.62741929317858,790.2282762904082,996.2979765016589,2.2170740188503735,0.003961626842027738,0.0037657233464818032,0.05936091686979598,1.0,8.0,1.0,-0.8232544816323694,0.47619047619047616,0.3333333333333333,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,79
[Na+].[Na+].[O-][N-]c1ccsc1,0.8700771917907408,,,,0,159.121,336.8680298501001,9.0,9.0,5.0,1.0,2.0,159.12099999999998,156.09699999999998,37.16,-3.740899999999998,30.704999999999995,38.0,1.0,-0.9796430700998233,1.4444444444444444,2.111111111111111,2.3333333333333335,9.62425925925926,0.0,0.4942417812164984,0.9772656977034204,0.21201829188125929,0.8443118294634634,85.18516920869801,339.22943826955674,401.7821691366418,1.6112502604609205,0.06083526274690818,0.009911488552601867,0.1834339260573038,1.0,8.0,1.0,-0.8226034380145955,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,80
[Na+].[Na+].[O-][N-]C1CCCO1,1.4845791607508496,,,,1,147.08500000000006,364.43401963339403,9.0,9.0,5.0,1.0,2.0,147.08499999999998,140.029,46.39,-4.997599999999998,25.699999999999992,42.0,1.0,-0.9965645518582715,1.4444444444444444,2.111111111111111,2.3333333333333335,9.632129629629631,-0.3333333333333337,0.19899848431448836,0.8983991921336897,0.43917979413166736,0.9249148893261598,102.76237077036573,216.41807764833425,233.9870188553285,1.37128941925481,0.5571478136040339,0.009000521128429275,0.6158008524172244,0.0,8.0,1.0,-0.7851845160776159,0.25,0.4375,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,81
[Na+].[Na+].[O-][N-]C1CCCCC1,0.2945570337363126,,,,0,159.1400000000001,336.8278105930485,10.0,10.0,4.0,1.0,1.0,159.13999999999996,148.052,37.16,-3.8013999999999974,33.59899999999999,48.0,1.0,-0.9978997663477795,1.0,1.5,1.8,9.909907407407408,0.0,0.3105031898573576,0.943580521504985,0.33114317060205356,0.8352967325328167,131.4266288757149,331.5189422994762,396.8876321283247,1.6436238374895855,0.4487493179529655,0.006355612554916285,0.5871673858320858,0.0,8.0,1.0,-0.8084548150601972,0.2857142857142857,0.5238095238095237,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,82
COC[N-][O-].[Na+].[Na+],1.5454934274758956,,,,1,121.04699999999997,442.82615659849307,7.0,7.0,5.0,2.0,2.0,121.04699999999998,116.00699999999999,46.39,-5.530199999999999,18.601999999999997,32.0,1.0,-0.9967342978459633,1.5714285714285714,2.0,2.0,9.02986111111111,-0.04166666666666674,0.32243908144649186,0.9458352365433162,0.32464704728835747,0.9031427649704228,50.88390182055409,141.55504621571467,156.73606843359974,1.2009628354346582,0.34597523457605983,0.0177490863054375,0.4342610919103846,0.0,8.0,1.0,-0.7881056081996644,0.16666666666666666,0.41666666666666663,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,83
C[N-]C(F)(F)F.[Na+],2.882317427062509,,,,2,121.03699999999999,221.4313713070292,7.0,7.0,5.0,0.0,0.0,121.037,118.013,14.100000000000001,-1.4863,15.338000000000003,38.0,1.0,-0.5728000450304156,1.2857142857142858,1.4285714285714286,1.4285714285714286,10.618055555555555,-4.333333333333334,0.15515940211228912,0.8631881815657185,0.5048823260971492,0.9940450651255143,96.1790434126784,189.36353786024395,190.4979406907812,1.402322454329767,0.43593303547302387,0.01033536028072492,0.4676496203224059,0.0,7.0,1.0,-0.15571915643279732,0.2,0.30000000000000004,0.0,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,84
C[N-]C.[Na+],1.15850259159431,,,,1,67.06699999999998,399.6211085763326,4.0,4.0,2.0,0.0,0.0,67.067,61.01899999999999,14.100000000000001,-2.3762999999999987,15.207000000000003,20.0,1.0,-0.6677380022591225,1.25,1.25,1.25,3.5,0.0,0.42898056130533657,0.9682078312910297,0.2501471475486396,0.8786621206766579,15.355891227720907,53.93881194829847,61.38743286982734,0.9870489125073693,0.3896832045519295,0.0572198713605415,0.472323520302261,0.0,7.0,1.0,-0.16173910606295125,0.2,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,85
C[N-]c1ccccc1.[Na+],1.942443666370778,,,,1,129.13799999999995,207.54068429810667,9.0,9.0,2.0,1.0,0.0,129.13799999999998,121.07399999999997,14.100000000000001,-0.6744000000000001,35.385000000000005,42.0,1.0,-0.6869077211791809,1.1111111111111112,1.6666666666666667,2.0,3.9705555555555554,0.0,0.4126368608214862,0.9653122476744554,0.2610981893650177,0.7995642365157176,105.45226198606616,322.9277749830354,403.8797137679224,1.79509492933619,0.0950171464591018,0.007582238839232935,0.3309390271301741,0.8571428571428571,7.0,1.0,-0.14397555627882147,0.411764705882353,0.4705882352941177,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,86
C[N-]c1cccnc1.[Na+],2.0639946426901936,,,,1,130.12599999999998,205.9649023937483,9.0,9.0,3.0,1.0,1.0,130.12599999999998,123.06999999999998,26.990000000000002,-1.2794000000000003,33.18,42.0,1.0,-0.6856679921515999,1.5555555555555556,2.3333333333333335,2.6666666666666665,3.9080555555555554,0.0,0.43109882082231055,0.9683496074121568,0.24959775204260531,0.8031336199766338,100.78220338923406,324.288080220372,403.7784898480614,1.7845988620554074,0.09761794299191469,0.007969002392960459,0.30139867478388316,0.8333333333333334,7.0,1.0,-0.14393879095662132,0.375,0.4375,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,87
C[N-]c1ccc(F)cc1.[Na+],1.8738870544642052,,,,1,147.12800000000004,182.1637546142738,10.0,10.0,3.0,1.0,0.0,147.128,140.07199999999997,14.100000000000001,-0.5353000000000001,35.34300000000001,48.0,1.0,-0.6869051208594029,1.2,1.7,2.1,12.181337868480725,-0.21999999999999975,0.5705122732842758,0.9850864003138118,0.17206040775488274,0.8694192632909281,105.52465853289807,533.2148870145604,613.3000607741701,2.0627489282372764,0.08939329853229154,0.00823901517785893,0.33062923540926453,0.8571428571428571,7.0,1.0,-0.14397553910953398,0.411764705882353,0.411764705882353,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,88
C[N-]c1ccc(C(F)(F)F)cc1.[Na+],2.251362034512091,,,,1,197.13500000000005,135.9544925502264,13.0,13.0,5.0,1.0,0.0,197.135,190.07899999999998,14.100000000000001,0.34440000000000004,40.38700000000002,66.0,1.0,-0.6869074038886122,1.0769230769230769,1.5384615384615385,1.8461538461538463,11.99292044595616,-4.257667233560091,0.5656135236739465,0.9845263363444061,0.17523667722329572,0.9214930396772139,204.7911290570441,1076.9069752060832,1168.6544866180527,2.492972134595141,0.105555197538934,0.004499672636799293,0.39385934956837,0.75,7.0,1.0,-0.1439755543972387,0.39999999999999997,0.35,0.0,0.05,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,89
C[N-]c1ccc([N+](=O)[O-])cc1.[Na+].[Na+],2.746328037518498,,,,2,197.12500000000006,271.9227788346367,13.0,13.0,6.0,2.0,2.0,197.12500000000003,190.069,57.239999999999995,-3.762199999999998,42.03940000000002,58.0,1.0,-0.6869013431271174,1.2307692307692308,1.6923076923076923,2.0,10.175498393801966,-0.431111111111111,0.6253623451144631,0.9892848364211134,0.14599833022076233,0.8648759229466743,147.4174003346896,873.2823175448391,1009.7197694780585,2.269379019623068,0.04742308139479657,0.0058668510025485475,0.2057875246245282,0.8571428571428571,7.0,1.0,-0.14397551391042018,0.35,0.35,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,90
C[N-]c1ccc2ccccc2c1.[Na+],1.9263861698715303,,,,1,179.19800000000006,149.5629911544151,13.0,13.0,2.0,1.0,0.0,179.19799999999998,169.11799999999997,14.100000000000001,0.47879999999999967,52.89100000000003,60.0,1.0,-0.6868905093214599,0.9230769230769231,1.6153846153846154,2.3076923076923075,4.120685941043084,0.0,0.5677690830321245,0.9847153537152761,0.17417138730973786,0.8345718129455035,177.38548278896292,849.9726978584001,1018.4536365523073,2.3891931695880597,0.030789737564623033,0.004704848445452558,0.20137057114861018,0.9090909090909091,7.0,1.0,-0.14397532226739537,0.4782608695652173,0.4347826086956521,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,91
C[N-]c1ccsc1.[Na+],1.7449318334446002,,,,1,135.16700000000006,198.2835225231667,8.0,8.0,3.0,1.0,1.0,135.16699999999997,129.119,14.100000000000001,-0.6129,33.262,38.0,1.0,-0.6862398761375269,1.625,2.375,2.625,3.9409722222222223,0.0,0.4969495998798407,0.9776137506170511,0.21040759160368325,0.8553679675184624,88.00295165071226,357.7575567277087,418.2498881336549,1.7877597238699885,0.12260017649615379,0.009719764524642956,0.34839523432744085,0.8,7.0,1.0,-0.14395636207253623,0.3571428571428571,0.4285714285714285,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,92
C[N-]C1CCCO1.[Na+],2.2412475260403686,,,,1,123.13099999999993,217.66564787818587,8.0,8.0,3.0,1.0,1.0,123.131,113.05099999999997,23.330000000000002,-1.8695999999999988,28.256999999999987,42.0,1.0,-0.6393127928606613,1.625,2.375,2.625,5.135416666666667,0.0,0.39144726556113646,0.9618701008314109,0.2735066893634807,0.8448048611072185,85.7263334937158,264.79068365360297,313.43413827728557,1.6419856767103815,0.31803820967195146,0.009854671565641465,0.5613349683356071,0.0,7.0,1.0,-0.15987965839944712,0.2777777777777778,0.5555555555555557,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,93
C[N-]C1CCCCC1.[Na+],1.1866800829149886,,,,1,135.186,198.2556543494806,9.0,9.0,2.0,1.0,0.0,135.186,121.07399999999997,14.100000000000001,-0.6733999999999998,36.15599999999999,48.0,1.0,-0.6622467279872302,1.1111111111111112,1.6666666666666667,2.0,4.2475000000000005,0.0,0.3779262601017275,0.9590456701729789,0.28325148282482443,0.8046014071579285,123.53100152601183,350.9009614503116,436.11775759849775,1.8351474978532063,0.31790976739659943,0.006513356139094396,0.5614529320473189,0.0,7.0,1.0,-0.16138113417250122,0.30434782608695654,0.6086956521739129,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,94
C[N-]COC.[Na+],1.6392832481737405,,,,1,97.09299999999996,276.03832293665766,6.0,6.0,3.0,2.0,1.0,97.09299999999999,89.029,23.330000000000002,-2.402199999999999,21.158999999999995,32.0,1.0,-0.6421889199211565,1.6666666666666667,2.1666666666666665,2.1666666666666665,4.524305555555555,0.0,0.5576604162532732,0.9838615651252114,0.17893132947969048,0.909981580248088,35.14608634799071,178.74058884758063,196.42220538008104,1.4536053089111203,0.2511962100637138,0.025891405695590664,0.45903375996864965,0.0,7.0,1.0,-0.16007037415189873,0.21428571428571427,0.5714285714285713,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,95
[Na+].[Na+].[O-]c1cc2ccc(C(F)(F)F)cc2cc1[O-],2.6209470448780112,,,,2,272.13299999999987,196.97272207993078,18.0,18.0,7.0,0.0,2.0,272.133,267.09299999999996,46.12,-3.9861999999999975,47.84200000000001,84.0,1.0,-0.8728408171892906,0.7777777777777778,1.2777777777777777,1.7777777777777777,12.355759322247417,-4.4510181642101285,0.5892582488563496,0.9866522747989064,0.16284129892058458,0.8805745036387013,355.0480688754845,1919.9446276241165,2180.331839827908,2.8611068014628565,0.04086599807768406,0.002480155733356542,0.11427756676193941,0.9090909090909091,8.0,1.0,-0.11664039404153842,0.4782608695652173,0.21739130434782608,0.08695652173913043,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,96
Cc1ccc2cc([O-])c([O-])cc2c1.[Na+].[Na+],2.410847179612334,,,,1,218.16300000000007,245.7005898240204,15.0,15.0,4.0,0.0,2.0,218.163,210.099,46.12,-4.696579999999999,47.57700000000002,66.0,1.0,-0.8728408171898396,0.8,1.3333333333333333,1.9333333333333333,11.031766817838246,-0.4339323507180646,0.5360875388129903,0.9815827711338762,0.19103733512887083,0.811640857885808,237.27475353180316,1008.0850655778023,1242.0334138965102,2.3876280803758836,0.027675005152540757,0.0034206793845727016,0.0946294344542468,0.9090909090909091,8.0,1.0,-0.1166403945359448,0.4782608695652173,0.34782608695652173,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97
[Na+].[Na+].[O-]c1cc2ccc(-c3ccccc3)cc2cc1[O-],2.465754511319726,,,,1,280.23399999999975,286.91795666002963,20.0,20.0,4.0,1.0,2.0,280.23400000000004,270.15399999999994,46.12,-3.3379999999999974,68.27600000000002,88.0,1.0,-0.8728408171798524,0.55,1.15,1.8,11.368276329050138,-0.45119289073654145,0.6788126349584931,0.9925631699315232,0.12173066045777603,0.8921312675455372,359.07594168778843,2631.570992865429,2949.757606978062,3.2556116953259826,0.03858878755661146,0.002484519746302672,0.32314755853653554,1.0,8.0,1.0,-0.11664039015980035,0.5333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98
[Na+].[Na+].[O-]c1cc2ccc(-c3cccnc3)cc2cc1[O-],2.4858257016627285,,,,1,281.2219999999998,285.9099454049353,20.0,20.0,5.0,1.0,3.0,281.22200000000004,272.15,59.010000000000005,-3.942999999999997,66.07100000000003,88.0,1.0,-0.8728408171798523,0.75,1.45,2.1,11.355930650037791,-0.46681789073654145,0.6741597600425961,0.9923093282639297,0.12378286246645238,0.8895196869051037,361.54869259688144,2598.135746997197,2920.829954912929,3.233463884834866,0.03408075111304525,0.002460303978742078,0.28378020886473576,1.0,8.0,1.0,-0.11664039015965313,0.517241379310345,0.31034482758620696,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,99
[Na+].[Na+].[O-]c1cc2ccc(-c3ccc(F)cc3)cc2cc1[O-],2.4701478053583616,,,,1,298.2239999999998,269.6099799703133,21.0,21.0,5.0,1.0,2.0,298.22400000000005,289.152,46.12,-3.1988999999999965,68.23400000000002,94.0,1.0,-0.8728408171798524,0.6190476190476191,1.1428571428571428,1.7619047619047619,12.876679431312368,-0.510410997732426,0.7198186912989591,0.9945609067938646,0.10415662570074781,0.9069344540882058,379.9626056734591,3308.490228364961,3647.9926564165867,3.5071678733115346,0.03779550119232154,0.00238690450203836,0.31860601297537416,1.0,8.0,1.0,-0.11664039015980035,0.5333333333333333,0.3,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,100
[Na+].[Na+].[O-]c1cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2cc1[O-],2.5190822164087625,,,,2,348.23099999999994,230.89319063112328,24.0,24.0,7.0,1.0,2.0,348.23100000000005,339.1590000000001,46.12,-2.319199999999997,73.27800000000002,112.0,1.0,-0.8728408171798524,0.625,1.125,1.6666666666666667,12.54824949847372,-4.371130187369816,0.7655872151689647,0.9963482297076783,0.08538269823784779,0.9317045315094675,492.3421428999881,5372.486640269515,5766.298712281107,4.08660060841479,0.016148853091252694,0.0018923924042365176,0.13808116442863022,0.9411764705882353,8.0,1.0,-0.11664039015980035,0.5151515151515149,0.2727272727272727,0.06060606060606061,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,101
O=[N+]([O-])c1ccc(-c2ccc3cc([O-])c([O-])cc3c2)cc1.[Na+].[Na+].[Na+],2.525648347411236,,,,2,348.22099999999983,307.86642837610486,24.0,24.0,8.0,2.0,4.0,348.221,339.149,89.26,-6.4258,74.93040000000003,104.0,1.0,-0.8728408171798524,0.6666666666666666,1.1666666666666667,1.7083333333333333,11.412931976433057,-0.5385652677048782,0.7802079723451042,0.996830289435298,0.07955736335714032,0.930356321968741,397.4645678580641,4648.013180192142,4995.94947703092,3.797128071731033,0.03079179782060476,0.002340727695508633,0.30744139561248857,1.0,8.0,1.0,-0.11664039015980035,0.48484848484848464,0.2727272727272727,0.12121212121212122,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,102
[Na+].[Na+].[O-]c1cc2ccc(-c3ccc4ccccc4c3)cc2cc1[O-],2.4659381888377685,,,,1,330.2939999999998,243.4321140155943,24.0,24.0,4.0,1.0,2.0,330.29400000000004,318.19800000000004,46.12,-2.1847999999999965,85.78200000000002,106.0,1.0,-0.8728408171798524,0.4583333333333333,0.9166666666666666,1.5833333333333333,11.543091739042318,-0.4554060450065138,0.6948535325970712,0.9933940464120367,0.11475307644294488,0.8996572948358182,556.4550128249011,4362.574207627351,4849.151151965586,3.8453997620950457,0.036857380618265045,0.0016167655499563485,0.37665037277257707,1.0,8.0,1.0,-0.11664039015980032,0.5555555555555557,0.3333333333333334,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
[Na+].[Na+].[O-]c1cc2ccc(-c3ccsc3)cc2cc1[O-],2.4520548898791668,,,,1,286.26299999999986,280.87516258359165,19.0,19.0,5.0,1.0,3.0,286.26300000000003,278.199,46.12,-3.276499999999997,66.15300000000002,84.0,1.0,-0.8728408171798524,0.7368421052631579,1.4210526315789473,2.0526315789473686,11.320333942218863,-0.44447349773242606,0.690785867761332,0.993186372583096,0.11653681527839785,0.894549906679855,356.6942857897461,2738.02608475437,3060.786284039338,3.2789462350007748,0.03871327837775697,0.0025078896475710533,0.28132488438926234,1.0,8.0,1.0,-0.11664039015972552,0.5185185185185185,0.2962962962962963,0.07407407407407407,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,104
[Na+].[Na+].[O-]c1cc2ccc(C3CCCO3)cc2cc1[O-],2.435730720838964,,,,1,274.22699999999975,195.46863648647954,19.0,19.0,5.0,1.0,3.0,274.227,262.131,55.349999999999994,-4.153499999999997,60.76700000000004,88.0,1.0,-0.8728408171896629,0.9473684210526315,1.631578947368421,2.263157894736842,11.32179972915092,-0.44260156840513987,0.6252133266449958,0.9893119307387329,0.14581462100215,0.8977392523477958,355.79677563340005,2190.539804236609,2440.062410669736,3.0152505743715343,0.14627038505663803,0.0025231798426211525,0.5188096127500892,0.7142857142857143,8.0,1.0,-0.1166403943769628,0.4516129032258063,0.38709677419354827,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105
[Na+].[Na+].[O-]c1cc2ccc(C3CCCCC3)cc2cc1[O-],2.4024075379607823,,,,1,286.28199999999964,187.23768095017445,20.0,20.0,4.0,1.0,2.0,286.2819999999999,270.15399999999994,46.12,-2.9572999999999965,68.66600000000004,94.0,1.0,-0.8728408171898052,0.75,1.35,2.0,11.40804972915092,-0.4093366822037454,0.5869818791947076,0.9864616574347491,0.16399206813467443,0.8933452918938266,467.4362507050694,2546.3547022588145,2850.3588985852593,3.2002986676148604,0.18978161329152435,0.0019111596298881962,0.5593577461457937,0.625,8.0,1.0,-0.11664039450498136,0.4444444444444446,0.4444444444444446,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
COCc1ccc2cc([O-])c([O-])cc2c1.[Na+].[Na+],2.450272537698384,,,,1,248.18900000000008,215.97563863740038,17.0,17.0,5.0,2.0,3.0,248.189,238.10899999999998,55.349999999999994,-4.858599999999998,53.55300000000003,78.0,1.0,-0.8728408171896809,0.9411764705882353,1.5294117647058822,2.1176470588235294,11.158386794532628,-0.46104922524565395,0.5772244558202685,0.9856599744509692,0.16874363622167976,0.8888670867834656,308.50846127928116,1625.0865713544033,1828.2672353580867,2.752930091535819,0.17435111679862508,0.0028811757158867927,0.5372397850673671,0.8333333333333334,8.0,1.0,-0.1166403943931549,0.4444444444444444,0.37037037037037035,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
[Na+].[O-]C(F)(F)F,5.183415724723854,,,,3,107.99400000000001,248.1747957191037,6.0,6.0,5.0,0.0,1.0,107.99400000000001,107.99400000000001,23.06,-3.1295000000000006,6.055,32.0,1.0,-0.7708744563666718,1.1666666666666667,1.1666666666666667,1.1666666666666667,9.79861111111111,-5.25,0.002057419227455451,0.36457356153762155,0.9311745906261478,0.9394016532853625,90.57137535566655,91.37158660249757,97.26572897007834,1.1369716994262573,0.9675536549554897,0.010371948638258029,0.41825136343963426,0.0,8.0,1.0,0.3309815958227079,0.16666666666666666,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,108
C[O-].[Na+],2.784600989272701,,,,2,54.02400000000001,496.1015268933971,3.0,3.0,2.0,0.0,1.0,54.024,51.0,23.06,-4.0195,5.9239999999999995,14.0,1.0,-0.8569237321720045,1.3333333333333333,1.3333333333333333,1.3333333333333333,8.25,0.0,0.6545663586118501,0.9907407780529778,0.13576711937350774,0.9972555861982674,3.2565817145421665,23.92069833789241,23.986527294454948,0.6881340710970641,0.845058154942659,0.306227717776911,0.31354264879022625,0.0,8.0,1.0,-0.15285615221004342,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109
[Na+].[O-]c1ccccc1,2.839094706430735,,,,2,116.09499999999996,230.8573916954985,8.0,8.0,2.0,0.0,1.0,116.09499999999996,111.05499999999998,23.06,-2.2357999999999993,25.887999999999995,36.0,1.0,-0.8724469318902333,1.0,1.5,1.75,10.269444444444446,0.0,0.34616168202723013,0.947091399577537,0.3209639868369377,0.6790360131654647,88.46594391746052,187.1598195505675,275.62576346736586,1.5408243992005621,1.2420668587063074e-11,0.007675677024358787,2.8904684719548486e-06,1.0,8.0,1.0,-0.1091350416199059,0.46153846153846156,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110
[Na+].[O-]c1cccnc1,3.0106603896984336,,,,2,117.08299999999997,228.90931124833574,8.0,8.0,3.0,0.0,2.0,117.08299999999997,113.05099999999999,35.95,-2.8407999999999998,23.682999999999996,36.0,1.0,-0.8714169956261782,1.5,2.25,2.5,10.206944444444446,-0.039351851851851416,0.34830908472546496,0.9477627986910219,0.3189759825086545,0.6810240174934945,86.09998306580906,183.82624269213812,269.9262257573671,1.5183630281539355,9.936573386499391e-12,0.007909688170007716,2.4500579582717678e-06,1.0,8.0,1.0,-0.09010101052490205,0.41666666666666663,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,111
[Na+].[O-]c1ccc(F)cc1,2.771610226976659,,,,2,134.08500000000004,199.88357302374524,9.0,9.0,3.0,0.0,1.0,134.08499999999998,130.053,23.06,-2.0966999999999993,25.845999999999997,42.0,1.0,-0.8724448256597803,1.1111111111111112,1.5555555555555556,1.8888888888888888,11.947777777777777,-0.3707407407407406,0.5211779832818422,0.9799291106027068,0.199346277099393,0.8006537229018093,85.44843940238012,343.1948272079048,428.64326660976957,1.7879604372968123,4.810908653023679e-12,0.009370021600178077,2.0200236707298593e-06,1.0,8.0,1.0,-0.10892813382262735,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,112
[Na+].[O-]c1ccc(C(F)(F)F)cc1,3.193554213606211,,,,2,184.092,145.58692875784328,12.0,12.0,5.0,0.0,1.0,184.09199999999998,180.05999999999997,23.06,-1.2170000000000005,30.89,60.0,1.0,-0.8724466750772052,1.0,1.4166666666666667,1.75,11.817537792894935,-4.353472222222222,0.49568358258713835,0.9773604692539358,0.21158098482549512,0.8963249648478778,183.30132363608226,776.523242862245,866.3411969051143,2.2270893565973244,0.08852389521354594,0.004889899031102463,0.15807585999486265,0.8571428571428571,8.0,1.0,-0.10910428134045462,0.4375,0.25,0.0625,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,113
O=[N+]([O-])c1ccc([O-])cc1.[Na+].[Na+],3.4928723703164217,,,,2,184.08200000000005,291.1896751327004,12.0,12.0,6.0,1.0,3.0,184.082,180.05,66.2,-5.323599999999999,32.5424,52.0,1.0,-0.8724417655177776,1.0833333333333333,1.5,1.8333333333333333,10.421666666666667,-0.5422222222222222,0.5738172356293368,0.9851912270418618,0.17145916761652194,0.8285408323874398,127.93635565339001,618.2258789611726,746.1622346116066,2.0133114808980386,5.191557517530173e-12,0.0064761953563235285,2.2212790031412533e-06,1.0,8.0,1.0,-0.10863417377371862,0.375,0.25,0.1875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,114
